speaker,condition,split,source_file,fragment_id,position_index,vad_region_index,start_sample,end_sample,start_time,end_time,duration,true_length,padded_length,padding_ratio,raw_file,tensor_file,total_fragments,relative_position,magnitude_shape,phase_shape,phase_sin_shape,phase_cos_shape,if_shape,modgd_shape,logmel_shape,mr_mag_256_shape,mr_phase_256_shape,mr_mag_512_shape,mr_phase_512_shape,mr_mag_1024_shape,mr_phase_1024_shape,available_features,sample_rate
s1,clean,train,s1_clean_06.wav,3,3,0,12032,14848,0.752,0.928,0.176,2816,6336,0.5555555555555556,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_clean_06\raw\fragment_003.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_clean_06\padded\fragment_003.npy,8,0.4285714285714285,"[513, 45]","[513, 45]","[513, 45]","[513, 45]","[513, 45]","[513, 45]","[80, 45]","[129, 89]","[129, 89]","[257, 45]","[257, 45]","[513, 23]","[513, 23]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,clean,train,s1_clean_06.wav,4,4,0,14848,17152,0.928,1.072,0.144,2304,6336,0.6363636363636364,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_clean_06\raw\fragment_004.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_clean_06\padded\fragment_004.npy,8,0.5714285714285714,"[513, 37]","[513, 37]","[513, 37]","[513, 37]","[513, 37]","[513, 37]","[80, 37]","[129, 73]","[129, 73]","[257, 37]","[257, 37]","[513, 19]","[513, 19]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,clean,train,s1_clean_06.wav,5,5,0,17152,20736,1.072,1.296,0.224,3584,6336,0.4343434343434343,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_clean_06\raw\fragment_005.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_clean_06\padded\fragment_005.npy,8,0.7142857142857143,"[513, 57]","[513, 57]","[513, 57]","[513, 57]","[513, 57]","[513, 57]","[80, 57]","[129, 113]","[129, 113]","[257, 57]","[257, 57]","[513, 29]","[513, 29]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,clean,train,s1_clean_06.wav,6,6,0,20736,22784,1.296,1.424,0.128,2048,6336,0.6767676767676767,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_clean_06\raw\fragment_006.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_clean_06\padded\fragment_006.npy,8,0.8571428571428571,"[513, 33]","[513, 33]","[513, 33]","[513, 33]","[513, 33]","[513, 33]","[80, 33]","[129, 65]","[129, 65]","[257, 33]","[257, 33]","[513, 17]","[513, 17]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,clean,train,s1_clean_06.wav,7,7,0,22784,27648,1.424,1.728,0.304,4864,6336,0.2323232323232323,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_clean_06\raw\fragment_007.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_clean_06\padded\fragment_007.npy,8,1.0,"[513, 77]","[513, 77]","[513, 77]","[513, 77]","[513, 77]","[513, 77]","[80, 77]","[129, 153]","[129, 153]","[257, 77]","[257, 77]","[513, 39]","[513, 39]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,clean,train,s1_clean_07.wav,0,0,0,7168,9472,0.448,0.592,0.144,2304,6336,0.6363636363636364,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_clean_07\raw\fragment_000.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_clean_07\padded\fragment_000.npy,6,0.0,"[513, 37]","[513, 37]","[513, 37]","[513, 37]","[513, 37]","[513, 37]","[80, 37]","[129, 73]","[129, 73]","[257, 37]","[257, 37]","[513, 19]","[513, 19]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,clean,train,s1_clean_07.wav,1,1,0,9472,13440,0.592,0.84,0.248,3968,6336,0.3737373737373737,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_clean_07\raw\fragment_001.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_clean_07\padded\fragment_001.npy,6,0.2,"[513, 63]","[513, 63]","[513, 63]","[513, 63]","[513, 63]","[513, 63]","[80, 63]","[129, 125]","[129, 125]","[257, 63]","[257, 63]","[513, 32]","[513, 32]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,clean,train,s1_clean_07.wav,2,2,0,13440,15616,0.84,0.976,0.136,2176,6336,0.6565656565656566,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_clean_07\raw\fragment_002.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_clean_07\padded\fragment_002.npy,6,0.4,"[513, 35]","[513, 35]","[513, 35]","[513, 35]","[513, 35]","[513, 35]","[80, 35]","[129, 69]","[129, 69]","[257, 35]","[257, 35]","[513, 18]","[513, 18]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,clean,train,s1_clean_07.wav,3,3,0,15616,18560,0.976,1.16,0.184,2944,6336,0.5353535353535354,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_clean_07\raw\fragment_003.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_clean_07\padded\fragment_003.npy,6,0.6,"[513, 47]","[513, 47]","[513, 47]","[513, 47]","[513, 47]","[513, 47]","[80, 47]","[129, 93]","[129, 93]","[257, 47]","[257, 47]","[513, 24]","[513, 24]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,clean,train,s1_clean_07.wav,4,4,0,18560,20992,1.16,1.312,0.152,2432,6336,0.6161616161616161,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_clean_07\raw\fragment_004.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_clean_07\padded\fragment_004.npy,6,0.8,"[513, 39]","[513, 39]","[513, 39]","[513, 39]","[513, 39]","[513, 39]","[80, 39]","[129, 77]","[129, 77]","[257, 39]","[257, 39]","[513, 20]","[513, 20]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,clean,train,s1_clean_07.wav,5,5,0,20992,28288,1.312,1.768,0.456,7296,6336,-0.1515151515151516,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_clean_07\raw\fragment_005.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_clean_07\padded\fragment_005.npy,6,1.0,"[513, 115]","[513, 115]","[513, 115]","[513, 115]","[513, 115]","[513, 115]","[80, 115]","[129, 229]","[129, 229]","[257, 115]","[257, 115]","[513, 58]","[513, 58]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,clean,val,s1_clean_08.wav,0,0,0,5632,11648,0.352,0.728,0.376,6016,6336,0.0505050505050505,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_clean_08\raw\fragment_000.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_clean_08\padded\fragment_000.npy,6,0.0,"[513, 95]","[513, 95]","[513, 95]","[513, 95]","[513, 95]","[513, 95]","[80, 95]","[129, 189]","[129, 189]","[257, 95]","[257, 95]","[513, 48]","[513, 48]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,clean,train,s1_clean_08.wav,1,1,0,11648,14976,0.728,0.936,0.208,3328,6336,0.4747474747474747,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_clean_08\raw\fragment_001.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_clean_08\padded\fragment_001.npy,6,0.2,"[513, 53]","[513, 53]","[513, 53]","[513, 53]","[513, 53]","[513, 53]","[80, 53]","[129, 105]","[129, 105]","[257, 53]","[257, 53]","[513, 27]","[513, 27]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,clean,train,s1_clean_08.wav,2,2,0,14976,19328,0.936,1.208,0.272,4352,6336,0.3131313131313131,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_clean_08\raw\fragment_002.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_clean_08\padded\fragment_002.npy,6,0.4,"[513, 69]","[513, 69]","[513, 69]","[513, 69]","[513, 69]","[513, 69]","[80, 69]","[129, 137]","[129, 137]","[257, 69]","[257, 69]","[513, 35]","[513, 35]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,clean,val,s1_clean_08.wav,3,3,0,19328,22144,1.208,1.384,0.176,2816,6336,0.5555555555555556,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_clean_08\raw\fragment_003.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_clean_08\padded\fragment_003.npy,6,0.6,"[513, 45]","[513, 45]","[513, 45]","[513, 45]","[513, 45]","[513, 45]","[80, 45]","[129, 89]","[129, 89]","[257, 45]","[257, 45]","[513, 23]","[513, 23]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,clean,train,s1_clean_08.wav,4,4,0,22144,25088,1.384,1.568,0.184,2944,6336,0.5353535353535354,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_clean_08\raw\fragment_004.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_clean_08\padded\fragment_004.npy,6,0.8,"[513, 47]","[513, 47]","[513, 47]","[513, 47]","[513, 47]","[513, 47]","[80, 47]","[129, 93]","[129, 93]","[257, 47]","[257, 47]","[513, 24]","[513, 24]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,clean,train,s1_clean_08.wav,5,5,0,25088,31232,1.568,1.952,0.384,6144,6336,0.0303030303030302,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_clean_08\raw\fragment_005.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_clean_08\padded\fragment_005.npy,6,1.0,"[513, 97]","[513, 97]","[513, 97]","[513, 97]","[513, 97]","[513, 97]","[80, 97]","[129, 193]","[129, 193]","[257, 97]","[257, 97]","[513, 49]","[513, 49]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,noisy,train,s1_noisy_01.wav,0,0,0,2560,6144,0.16,0.384,0.224,3584,6336,0.4343434343434343,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_01\raw\fragment_000.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_01\padded\fragment_000.npy,10,0.0,"[513, 57]","[513, 57]","[513, 57]","[513, 57]","[513, 57]","[513, 57]","[80, 57]","[129, 113]","[129, 113]","[257, 57]","[257, 57]","[513, 29]","[513, 29]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,noisy,train,s1_noisy_01.wav,1,1,0,6144,11520,0.384,0.72,0.336,5376,6336,0.1515151515151515,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_01\raw\fragment_001.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_01\padded\fragment_001.npy,10,0.1111111111111111,"[513, 85]","[513, 85]","[513, 85]","[513, 85]","[513, 85]","[513, 85]","[80, 85]","[129, 169]","[129, 169]","[257, 85]","[257, 85]","[513, 43]","[513, 43]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,noisy,train,s1_noisy_01.wav,2,2,0,11520,13056,0.72,0.816,0.096,1536,6336,0.7575757575757576,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_01\raw\fragment_002.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_01\padded\fragment_002.npy,10,0.2222222222222222,"[513, 25]","[513, 25]","[513, 25]","[513, 25]","[513, 25]","[513, 25]","[80, 25]","[129, 49]","[129, 49]","[257, 25]","[257, 25]","[513, 13]","[513, 13]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,noisy,train,s1_noisy_01.wav,3,3,0,13056,14720,0.816,0.92,0.104,1664,6336,0.7373737373737373,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_01\raw\fragment_003.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_01\padded\fragment_003.npy,10,0.3333333333333333,"[513, 27]","[513, 27]","[513, 27]","[513, 27]","[513, 27]","[513, 27]","[80, 27]","[129, 53]","[129, 53]","[257, 27]","[257, 27]","[513, 14]","[513, 14]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,noisy,train,s1_noisy_01.wav,4,4,0,14720,19840,0.92,1.24,0.32,5120,6336,0.1919191919191919,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_01\raw\fragment_004.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_01\padded\fragment_004.npy,10,0.4444444444444444,"[513, 81]","[513, 81]","[513, 81]","[513, 81]","[513, 81]","[513, 81]","[80, 81]","[129, 161]","[129, 161]","[257, 81]","[257, 81]","[513, 41]","[513, 41]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,noisy,train,s1_noisy_01.wav,5,5,0,19840,21376,1.24,1.336,0.096,1536,6336,0.7575757575757576,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_01\raw\fragment_005.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_01\padded\fragment_005.npy,10,0.5555555555555556,"[513, 25]","[513, 25]","[513, 25]","[513, 25]","[513, 25]","[513, 25]","[80, 25]","[129, 49]","[129, 49]","[257, 25]","[257, 25]","[513, 13]","[513, 13]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,noisy,train,s1_noisy_01.wav,6,6,0,21376,27648,1.336,1.728,0.392,6272,6336,0.01010101010101,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_01\raw\fragment_006.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_01\padded\fragment_006.npy,10,0.6666666666666666,"[513, 99]","[513, 99]","[513, 99]","[513, 99]","[513, 99]","[513, 99]","[80, 99]","[129, 197]","[129, 197]","[257, 99]","[257, 99]","[513, 50]","[513, 50]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,noisy,train,s1_noisy_01.wav,7,7,0,27648,31360,1.728,1.96,0.232,3712,6336,0.4141414141414141,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_01\raw\fragment_007.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_01\padded\fragment_007.npy,10,0.7777777777777778,"[513, 59]","[513, 59]","[513, 59]","[513, 59]","[513, 59]","[513, 59]","[80, 59]","[129, 117]","[129, 117]","[257, 59]","[257, 59]","[513, 30]","[513, 30]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,noisy,train,s1_noisy_01.wav,8,8,0,31360,34048,1.96,2.128,0.168,2688,6336,0.5757575757575757,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_01\raw\fragment_008.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_01\padded\fragment_008.npy,10,0.8888888888888888,"[513, 43]","[513, 43]","[513, 43]","[513, 43]","[513, 43]","[513, 43]","[80, 43]","[129, 85]","[129, 85]","[257, 43]","[257, 43]","[513, 22]","[513, 22]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,noisy,train,s1_noisy_01.wav,9,9,0,34048,35840,2.128,2.24,0.112,1792,6336,0.7171717171717171,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_01\raw\fragment_009.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_01\padded\fragment_009.npy,10,1.0,"[513, 29]","[513, 29]","[513, 29]","[513, 29]","[513, 29]","[513, 29]","[80, 29]","[129, 57]","[129, 57]","[257, 29]","[257, 29]","[513, 15]","[513, 15]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,noisy,train,s1_noisy_02.wav,0,0,0,2048,8192,0.128,0.512,0.384,6144,6336,0.0303030303030302,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_02\raw\fragment_000.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_02\padded\fragment_000.npy,9,0.0,"[513, 97]","[513, 97]","[513, 97]","[513, 97]","[513, 97]","[513, 97]","[80, 97]","[129, 193]","[129, 193]","[257, 97]","[257, 97]","[513, 49]","[513, 49]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,noisy,train,s1_noisy_02.wav,1,1,0,8192,10624,0.512,0.664,0.152,2432,6336,0.6161616161616161,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_02\raw\fragment_001.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_02\padded\fragment_001.npy,9,0.125,"[513, 39]","[513, 39]","[513, 39]","[513, 39]","[513, 39]","[513, 39]","[80, 39]","[129, 77]","[129, 77]","[257, 39]","[257, 39]","[513, 20]","[513, 20]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,noisy,val,s1_noisy_02.wav,2,2,0,10624,13312,0.664,0.832,0.168,2688,6336,0.5757575757575757,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_02\raw\fragment_002.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_02\padded\fragment_002.npy,9,0.25,"[513, 43]","[513, 43]","[513, 43]","[513, 43]","[513, 43]","[513, 43]","[80, 43]","[129, 85]","[129, 85]","[257, 43]","[257, 43]","[513, 22]","[513, 22]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,noisy,train,s1_noisy_02.wav,3,3,0,13312,18432,0.832,1.152,0.32,5120,6336,0.1919191919191919,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_02\raw\fragment_003.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_02\padded\fragment_003.npy,9,0.375,"[513, 81]","[513, 81]","[513, 81]","[513, 81]","[513, 81]","[513, 81]","[80, 81]","[129, 161]","[129, 161]","[257, 81]","[257, 81]","[513, 41]","[513, 41]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,noisy,train,s1_noisy_02.wav,4,4,0,18432,20608,1.152,1.288,0.136,2176,6336,0.6565656565656566,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_02\raw\fragment_004.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_02\padded\fragment_004.npy,9,0.5,"[513, 35]","[513, 35]","[513, 35]","[513, 35]","[513, 35]","[513, 35]","[80, 35]","[129, 69]","[129, 69]","[257, 35]","[257, 35]","[513, 18]","[513, 18]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,noisy,train,s1_noisy_02.wav,5,5,0,20608,27264,1.288,1.704,0.416,6656,6336,-0.0505050505050506,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_02\raw\fragment_005.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_02\padded\fragment_005.npy,9,0.625,"[513, 105]","[513, 105]","[513, 105]","[513, 105]","[513, 105]","[513, 105]","[80, 105]","[129, 209]","[129, 209]","[257, 105]","[257, 105]","[513, 53]","[513, 53]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,noisy,train,s1_noisy_02.wav,6,6,0,27264,29440,1.704,1.84,0.136,2176,6336,0.6565656565656566,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_02\raw\fragment_006.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_02\padded\fragment_006.npy,9,0.75,"[513, 35]","[513, 35]","[513, 35]","[513, 35]","[513, 35]","[513, 35]","[80, 35]","[129, 69]","[129, 69]","[257, 35]","[257, 35]","[513, 18]","[513, 18]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
